bucket	count
1002539560659756	5512
1006716808829171	3260
1010894056998587	3487
1015071305168003	1109
1019248553337418	398
1023425801506834	395
1027603049676250	368
1031780297845665	167
1035957546015081	6495
1040134794184497	15307
1044312042353912	7243
1048489290523328	2546
1052666538692744	1401
1056843786862159	647
1061021035031575	419
1065198283200991	597
1069375531370406	229
1073552779539822	16897
1077730027709237	9107
1081907275878653	1999
1086084524048069	1131
1090261772217484	704
1094439020386900	197
1098616268556316	421
1102793516725731	320
1106970764895147	5184
1111148013064563	3276
1115325261233978	1896
1119502509403394	345
1123679757572810	415
1127857005742225	223
1132034253911641	169
1136211502081057	159
1140388750250472	129037
1144565998419888	88821
1148743246589304	104259
1152920494758719	19701
1157097742928135	6215
1161274991097551	5012
1165452239266966	2732
1169629487436382	2732
1173806735605798	17252
1177983983775213	102396
1182161231944629	49643
1186338480114044	18225
1190515728283460	6899
1194692976452876	2428
1198870224622291	941
1203047472791707	2591
1207224720961123	820
1211401969130538	71906
1215579217299954	89539
1219756465469370	14127
1223933713638785	7059
1228110961808201	5140
1232288209977617	1266
1236465458147032	1576
1240642706316448	2097
1244819954485864	16389
1248997202655279	12830
1253174450824695	16277
1257351698994111	2151
1261528947163526	1097
1265706195332942	997
1269883443502357	586
1274060691671773	649
1278237939841189	4432
1282415188010604	4815
1286592436180020	3428
1290769684349436	1407
1294946932518851	758
1299124180688267	364
1303301428857683	257
1307478677027098	227
1311655925196514	128
1315833173365930	8176
1320010421535345	4222
1324187669704761	1461
1328364917874177	922
1332542166043592	442
1336719414213008	164
1340896662382424	324
1345073910551839	149
1349251158721255	4530
1353428406890671	4869
1357605655060086	1655
1361782903229502	613
1365960151398917	709
1370137399568333	174
1374314647737749	194
1378491895907164	279
1382669144076580	1024
1386846392245996	999
1391023640415411	1251
1395200888584827	338
1399378136754243	125
1403555384923658	175
1407732633093074	98
1411909881262490	80
1416087129431905	1803
1420264377601321	2391
1424441625770737	1986
1428618873940152	878
1432796122109568	329
1436973370278984	202
1441150618448399	176
1445327866617815	140
1449505114787230	72
1453682362956646	3876
1457859611126062	2258
1462036859295477	728
1466214107464893	418
1470391355634309	224
1474568603803724	84
1478745851973140	191
1482923100142556	80
1487100348311971	1365
1491277596481387	1383
1495454844650803	597
1499632092820218	124
1503809340989634	250
1507986589159050	85
1512163837328465	106
1516341085497881	119
1520518333667297	87170
1524695581836712	51480
1528872830006128	55732
1533050078175543	11951
1537227326344959	3292
1541404574514375	2680
1545581822683790	1687
1549759070853206	1470
1553936319022622	34539
1558113567192037	65520
1562290815361453	29644
1566468063530869	14601
1570645311700284	4235
1574822559869700	1320
1578999808039116	734
1583177056208531	1076
1587354304377947	433
1591531552547363	56452
1595708800716778	36716
1599886048886194	5179
1604063297055610	5237
1608240545225025	2179
1612417793394441	489
1616595041563857	1411
1620772289733272	934
1624949537902688	7674
1629126786072103	6889
1633304034241519	4358
1637481282410935	1175
1641658530580350	723
1645835778749766	521
1650013026919182	431
1654190275088597	432
1658367523258013	4824
1662544771427429	5370
1666722019596844	2737
1670899267766260	3559
1675076515935676	298
1679253764105091	238
1683431012274507	169
1687608260443923	117
1691785508613338	1052
1695962756782754	3155
1700140004952170	1935
1704317253121585	810
1708494501291001	443
1712671749460416	257
1716848997629832	118
1721026245799248	233
1725203493968663	90
1729380742138079	2211
1733557990307495	1956
1737735238476910	533
1741912486646326	263
1746089734815742	334
1750266982985157	93
1754444231154573	123
1758621479323989	109
1762798727493404	480
1766975975662820	461
1771153223832236	545
1775330472001651	102
1779507720171067	85
1783684968340483	65
1787862216509898	50
1792039464679314	22
1796216712848730	957
1800393961018145	753
1804571209187561	922
1808748457356976	412
1812925705526392	163
1817102953695808	73
1821280201865223	125
1825457450034639	101
1829634698204055	42
1833811946373470	1495
1837989194542886	867
1842166442712302	274
1846343690881717	224
1850520939051133	87
1854698187220549	29
1858875435389964	86
1863052683559380	38
1867229931728796	729
1871407179898211	661
1875584428067627	215
1879761676237043	76
1883938924406458	91
1888116172575874	37
1892293420745289	43
1896470668914705	41
1900647917084121	69365
1904825165253536	27627
1909002413422952	30240
1913179661592368	3786
1917356909761783	2105
1921534157931199	2028
1925711406100615	1020
1929888654270030	929
1934065902439446	28037
1938243150608862	18901
1942420398778277	13756
1946597646947693	5285
1950774895117109	1518
1954952143286524	1016
1959129391455940	745
1963306639625356	714
1967483887794771	276
1971661135964187	47252
1975838384133602	15273
1980015632303018	3870
1984192880472434	3009
