bucket	count
868867619238455	494687
873044867407871	579272
877222115577286	159905
881399363746702	94147
885576611916118	79751
889753860085533	52680
893931108254949	54207
898108356424365	220552
902285604593780	483287
906462852763196	346683
910640100932611	168634
914817349102027	90687
918994597271443	43121
923171845440858	25296
927349093610274	41058
931526341779690	21190
935703589949105	391587
939880838118521	317261
944058086287937	114248
948235334457352	66796
952412582626768	50391
956589830796184	16549
960767078965599	30209
964944327135015	22648
969121575304431	217222
973298823473846	223266
977476071643262	126754
981653319812678	42175
985830567982093	40899
990007816151509	19044
994185064320924	17453
998362312490340	16238
1002539560659756	75142
1006716808829171	73277
1010894056998587	73786
1015071305168003	27657
1019248553337418	13066
1023425801506834	9465
1027603049676250	9776
1031780297845665	6313
1035957546015081	52955
1040134794184497	229220
1044312042353912	126157
1048489290523328	65211
1052666538692744	39892
1056843786862159	19943
1061021035031575	11948
1065198283200991	21539
1069375531370406	9245
1073552779539822	186582
1077730027709237	196408
1081907275878653	56449
1086084524048069	35105
1090261772217484	23666
1094439020386900	6277
1098616268556316	14744
1102793516725731	15383
1106970764895147	93964
1111148013064563	93191
1115325261233978	78391
1119502509403394	17948
1123679757572810	15984
1127857005742225	8964
1132034253911641	8799
1136211502081057	9364
1140388750250472	554165
1144565998419888	661984
1148743246589304	696666
1152920494758719	294705
1157097742928135	121604
1161274991097551	93053
1165452239266966	64564
1169629487436382	61606
1173806735605798	101510
1177983983775213	817190
1182161231944629	554500
1186338480114044	233342
1190515728283460	168462
1194692976452876	70383
1198870224622291	21975
1203047472791707	72300
1207224720961123	38501
1211401969130538	546695
1215579217299954	907539
1219756465469370	259424
1223933713638785	142855
1228110961808201	127026
1232288209977617	31498
1236465458147032	42739
1240642706316448	66134
1244819954485864	191842
1248997202655279	187410
1253174450824695	221909
1257351698994111	47799
1261528947163526	33339
1265706195332942	29745
1269883443502357	17383
1274060691671773	18693
1278237939841189	88048
1282415188010604	102301
1286592436180020	89847
1290769684349436	46448
1294946932518851	16174
1299124180688267	10937
1303301428857683	8283
1307478677027098	9164
1311655925196514	7065
1315833173365930	171895
1320010421535345	107069
1324187669704761	40960
1328364917874177	26705
1332542166043592	15886
1336719414213008	5070
1340896662382424	12891
1345073910551839	7417
1349251158721255	88461
1353428406890671	115467
1357605655060086	42899
1361782903229502	15706
1365960151398917	20706
1370137399568333	6042
1374314647737749	6983
1378491895907164	8806
1382669144076580	23598
1386846392245996	26425
1391023640415411	28989
1395200888584827	7962
1399378136754243	4166
1403555384923658	3796
1407732633093074	2531
1411909881262490	2146
1416087129431905	37741
1420264377601321	60530
1424441625770737	51377
1428618873940152	29160
1432796122109568	12046
1436973370278984	7682
1441150618448399	6043
1445327866617815	6124
1449505114787230	4042
1453682362956646	82715
1457859611126062	71624
1462036859295477	22356
1466214107464893	16468
1470391355634309	8399
1474568603803724	2156
1478745851973140	6869
1482923100142556	5298
1487100348311971	44380
1491277596481387	56362
1495454844650803	28219
1499632092820218	8049
1503809340989634	9202
1507986589159050	3675
1512163837328465	4045
1516341085497881	5255
1520518333667297	430741
1524695581836712	412366
1528872830006128	459562
1533050078175543	175286
1537227326344959	70795
1541404574514375	58474
1545581822683790	45736
1549759070853206	36900
1553936319022622	196967
1558113567192037	479226
1562290815361453	318720
1566468063530869	182082
1570645311700284	92409
1574822559869700	40857
1578999808039116	24569
1583177056208531	38812
1587354304377947	22832
1591531552547363	465614
1595708800716778	453860
1599886048886194	123546
1604063297055610	115604
1608240545225025	63900
1612417793394441	16879
1616595041563857	37821
1620772289733272	34359
1624949537902688	134091
1629126786072103	151390
1633304034241519	109494
