bucket	count
843804130221961	90451
847981378391377	91033
852158626560792	35359
856335874730208	35156
860513122899624	41443
864690371069039	141648
868867619238455	122768
873044867407871	156373
877222115577286	41263
881399363746702	25037
885576611916118	21421
889753860085533	14011
893931108254949	14310
898108356424365	56016
902285604593780	115216
906462852763196	89513
910640100932611	40293
914817349102027	22979
918994597271443	12004
923171845440858	6647
927349093610274	9981
931526341779690	4960
935703589949105	113075
939880838118521	89925
944058086287937	31361
948235334457352	18828
952412582626768	14563
956589830796184	4945
960767078965599	8520
964944327135015	6090
969121575304431	63579
973298823473846	61693
977476071643262	35645
981653319812678	12194
985830567982093	11870
990007816151509	6062
994185064320924	5026
998362312490340	4483
1002539560659756	25186
1006716808829171	21102
1010894056998587	22290
1015071305168003	8786
1019248553337418	4028
1023425801506834	3184
1027603049676250	3049
1031780297845665	1890
1035957546015081	13939
1040134794184497	55765
1044312042353912	33222
1048489290523328	15997
1052666538692744	10361
1056843786862159	5477
1061021035031575	3581
1065198283200991	5432
1069375531370406	2138
1073552779539822	53950
1077730027709237	50594
1081907275878653	15661
1086084524048069	8928
1090261772217484	6302
1094439020386900	1977
1098616268556316	3883
1102793516725731	4078
1106970764895147	24950
1111148013064563	22203
1115325261233978	18779
1119502509403394	4209
1123679757572810	4026
1127857005742225	2282
1132034253911641	2069
1136211502081057	2218
1140388750250472	151843
1144565998419888	169536
1148743246589304	191758
1152920494758719	70573
1157097742928135	32084
1161274991097551	25590
1165452239266966	16553
1169629487436382	16511
1173806735605798	24117
1177983983775213	192268
1182161231944629	131908
1186338480114044	54072
1190515728283460	37488
1194692976452876	17521
1198870224622291	6830
1203047472791707	16898
1207224720961123	7833
1211401969130538	154899
1215579217299954	232161
1219756465469370	68657
1223933713638785	35977
1228110961808201	34153
1232288209977617	9774
1236465458147032	10517
1240642706316448	16803
1244819954485864	46985
1248997202655279	43273
1253174450824695	55764
1257351698994111	10446
1261528947163526	8792
1265706195332942	7779
1269883443502357	4275
1274060691671773	5177
1278237939841189	20003
1282415188010604	21110
1286592436180020	20465
1290769684349436	9524
1294946932518851	4717
1299124180688267	2757
1303301428857683	2252
1307478677027098	2174
1311655925196514	1334
1315833173365930	45212
1320010421535345	28762
1324187669704761	10994
1328364917874177	7466
1332542166043592	4359
1336719414213008	1669
1340896662382424	3386
1345073910551839	1866
1349251158721255	23294
1353428406890671	29360
1357605655060086	11396
1361782903229502	4204
1365960151398917	5526
1370137399568333	1815
1374314647737749	1813
1378491895907164	2392
1382669144076580	7312
1386846392245996	7100
1391023640415411	8619
1395200888584827	2529
1399378136754243	1305
1403555384923658	1330
1407732633093074	889
1411909881262490	651
1416087129431905	8912
1420264377601321	14536
1424441625770737	12745
1428618873940152	6290
1432796122109568	3030
1436973370278984	1946
1441150618448399	1441
1445327866617815	1397
1449505114787230	847
1453682362956646	21358
1457859611126062	18318
1462036859295477	6444
1466214107464893	3772
1470391355634309	2106
1474568603803724	681
1478745851973140	1791
1482923100142556	1362
1487100348311971	10555
1491277596481387	11683
1495454844650803	6443
1499632092820218	1752
1503809340989634	2081
1507986589159050	801
1512163837328465	803
1516341085497881	1238
1520518333667297	113143
1524695581836712	96132
1528872830006128	122360
1533050078175543	37348
1537227326344959	19175
1541404574514375	16338
1545581822683790	11021
1549759070853206	9978
1553936319022622	42829
1558113567192037	96478
1562290815361453	72851
1566468063530869	34537
1570645311700284	19087
1574822559869700	9722
1578999808039116	5885
1583177056208531	8821
1587354304377947	4632
1591531552547363	114431
1595708800716778	112489
1599886048886194	31737
1604063297055610	24463
1608240545225025	17453
1612417793394441	5203
