bucket	count
939880838118521	59098
944058086287937	20601
948235334457352	12893
952412582626768	9512
956589830796184	3625
960767078965599	6002
964944327135015	4315
969121575304431	43112
973298823473846	42205
977476071643262	23605
981653319812678	8203
985830567982093	8057
990007816151509	4322
994185064320924	3543
998362312490340	3283
1002539560659756	18821
1006716808829171	16258
1010894056998587	16179
1015071305168003	6595
1019248553337418	2988
1023425801506834	2401
1027603049676250	2461
1031780297845665	1417
1035957546015081	10101
1040134794184497	39780
1044312042353912	23344
1048489290523328	11164
1052666538692744	7416
1056843786862159	3741
1061021035031575	2673
1065198283200991	4113
1069375531370406	1572
1073552779539822	38883
1077730027709237	36346
1081907275878653	11214
1086084524048069	6530
1090261772217484	4533
1094439020386900	1489
1098616268556316	2934
1102793516725731	2962
1106970764895147	17263
1111148013064563	15553
1115325261233978	12940
1119502509403394	3038
1123679757572810	2772
1127857005742225	1673
1132034253911641	1439
1136211502081057	1700
1140388750250472	102126
1144565998419888	116208
1148743246589304	122928
1152920494758719	49232
1157097742928135	22009
1161274991097551	17724
1165452239266966	12186
1169629487436382	12065
1173806735605798	17259
1177983983775213	132456
1182161231944629	89980
1186338480114044	36311
1190515728283460	28147
1194692976452876	11995
1198870224622291	4924
1203047472791707	12241
1207224720961123	5940
1211401969130538	100561
1215579217299954	149940
1219756465469370	45256
1223933713638785	24666
1228110961808201	22998
1232288209977617	6770
1236465458147032	7422
1240642706316448	11779
1244819954485864	32038
1248997202655279	29549
1253174450824695	37736
1257351698994111	7823
1261528947163526	6085
1265706195332942	5537
1269883443502357	3008
1274060691671773	3667
1278237939841189	14779
1282415188010604	16473
1286592436180020	14501
1290769684349436	8168
1294946932518851	3684
1299124180688267	1865
1303301428857683	1659
1307478677027098	1711
1311655925196514	1012
1315833173365930	30375
1320010421535345	19432
1324187669704761	7453
1328364917874177	5231
1332542166043592	3003
1336719414213008	1144
1340896662382424	2326
1345073910551839	1334
1349251158721255	16061
1353428406890671	19916
1357605655060086	7691
1361782903229502	2950
1365960151398917	3867
1370137399568333	1276
1374314647737749	1310
1378491895907164	1707
1382669144076580	5355
1386846392245996	5265
1391023640415411	5973
1395200888584827	1760
1399378136754243	899
1403555384923658	1010
1407732633093074	633
1411909881262490	500
1416087129431905	6283
1420264377601321	10257
1424441625770737	8950
1428618873940152	4405
1432796122109568	2089
1436973370278984	1367
1441150618448399	1144
1445327866617815	1132
1449505114787230	618
1453682362956646	15671
1457859611126062	12675
1462036859295477	4560
1466214107464893	2981
1470391355634309	1658
1474568603803724	467
1478745851973140	1248
1482923100142556	1024
1487100348311971	7023
1491277596481387	8280
1495454844650803	4153
1499632092820218	1169
1503809340989634	1448
1507986589159050	630
1512163837328465	560
1516341085497881	864
1520518333667297	81123
1524695581836712	72433
1528872830006128	85119
1533050078175543	29997
1537227326344959	13789
1541404574514375	12172
1545581822683790	8425
1549759070853206	7679
1553936319022622	32471
1558113567192037	75914
1562290815361453	52890
1566468063530869	27594
1570645311700284	15767
1574822559869700	7036
1578999808039116	5041
1583177056208531	6843
1587354304377947	3523
1591531552547363	80994
1595708800716778	77394
1599886048886194	21875
1604063297055610	19479
1608240545225025	11993
1612417793394441	3933
1616595041563857	7145
1620772289733272	6114
1624949537902688	23080
1629126786072103	24526
1633304034241519	18599
1637481282410935	5573
1641658530580350	4359
1645835778749766	2801
1650013026919182	2054
1654190275088597	2790
1658367523258013	15111
1662544771427429	15741
1666722019596844	12747
1670899267766260	11481
1675076515935676	2627
1679253764105091	1775
1683431012274507	1549
1687608260443923	1210
1691785508613338	3593
1695962756782754	15633
1700140004952170	10805
1704317253121585	4179
1708494501291001	3129
1712671749460416	1799
1716848997629832	954
1721026245799248	1606
1725203493968663	761
1729380742138079	10327
1733557990307495	10806
1737735238476910	3549
1741912486646326	2088
1746089734815742	2107
1750266982985157	748
1754444231154573	930
1758621479323989	865
1762798727493404	3111
1766975975662820	2959
1771153223832236	2958
1775330472001651	1157
1779507720171067	532
1783684968340483	554
1787862216509898	358
1792039464679314	200
1796216712848730	4651
1800393961018145	5745
1804571209187561	5999
1808748457356976	2948
1812925705526392	1300
1817102953695808	842
1821280201865223	1031
1825457450034639	736
1829634698204055	406
1833811946373470	8808
1837989194542886	5830
