229	29179834
230	28955014
231	29069496
232	28444553
233	28035075
234	28175184
235	29142820
236	29070187
237	29174982
238	28966454
239	29066747
240	28452236
241	28035719
242	28186086
243	29141037
244	29076593
245	29167874
246	28955802
247	29073736
248	28441529
249	28037936
250	28180001
251	29133494
252	29080019
253	29179365
254	28952103
255	29078485
256	32208594
257	34598715
258	32281397
259	31642931
260	33592333
261	34306929
262	30065789
263	29290868
264	32192237
265	34600124
266	32294893
267	31629734
268	33595452
269	34306892
270	30059821
271	29304924
272	32200568
273	34602082
274	32293907
275	31633564
276	33591860
277	34304077
278	30062714
279	29299228
280	32205470
281	34606939
282	32287600
283	31640686
284	33586219
285	34306934
286	30058937
287	29302521
288	32191850
289	34602170
290	32299558
291	31618333
292	33607438
293	34308842
294	30032963
295	29298145
296	32180082
297	34601601
298	32294788
299	31612328
300	33592169
301	34306116
302	30043250
303	29295802
304	32176714
305	34609595
306	32300145
307	31620897
308	33595214
309	34317174
310	30042552
311	29290350
312	32192541
313	34606840
314	32297282
315	31615002
316	33600627
317	34299891
318	30042731
319	29297670
320	28408000
321	28917492
322	29416527
323	28665358
324	28115855
325	28753030
326	30023279
327	29402702
328	28409432
329	28921817
330	29420063
331	28653814
332	28106039
333	28763774
334	30035951
335	29401776
336	28410400
337	28898116
338	29413478
339	28652095
340	28109761
341	28754985
342	30044272
343	29400081
344	28408909
345	28899165
346	29407670
347	28673326
348	28121682
349	28765467
350	30028168
351	29407105
352	28394730
353	28940542
354	29409015
355	28658885
356	28112433
357	28775317
358	30037628
359	29405513
360	28384945
361	28943053
362	29405841
363	28666340
364	28105844
365	28777130
366	30052534
367	29414032
368	28399230
369	28939348
370	29414036
371	28649526
372	28101299
373	28763256
374	30039358
375	29397095
376	28400957
377	28930348
378	29412395
379	28647446
380	28105798
381	28759973
382	30055451
383	29397440
384	34081349
385	32959598
386	32383652
387	32079745
388	34167440
389	33725917
390	29563910
391	29936871
392	34078168
393	32941820
394	32386756
395	32075849
396	34164789
397	33728972
398	29559109
399	29947872
400	34081496
401	32952520
402	32378316
403	32085401
404	34175997
405	33724519
406	29545433
407	29943720
408	34075232
409	32954416
410	32377093
411	32086767
412	34177838
413	33725918
414	29547892
415	29946732
416	34059966
417	32988207
418	32392545
419	32089573
420	34167347
421	33742925
422	29577054
423	29920767
424	34067618
425	32994026
426	32383708
427	32080531
428	34162731
429	33740380
430	29588683
431	29928370
432	34052219
433	32980056
434	32388540
435	32089363
436	34159732
437	33749318
438	29583477
439	29920191
440	34052050
441	32982192
442	32394808
443	32078244
444	34145457
445	33734136
446	29581845
447	29931313
448	28343466
449	28765756
450	28974187
451	28951461
452	29288562
453	29002331
454	28506062
455	29049127
456	28356710
457	28756120
458	28971795
459	28947192
460	29287467
461	29011305
462	28502353
463	29064930
464	28359700
465	28767135
466	28956889
467	28947539
468	29288693
469	28981785
470	28489661
471	29055349
472	28370700
473	28766991
474	28959757
475	28937850
476	29288596
477	28999115
478	28482237
479	29070609
480	28359729
481	28754197
482	28965271
483	28924486
484	29289112
485	28998243
486	28482732
487	29068093
488	28354280
489	28753212
490	28959640
491	28930392
492	29282476
493	28992545
494	28486603
495	29068639
496	28361335
497	28746361
498	28981143
499	28927400
500	29277557
501	28988164
502	28494525
503	29070444
504	28356067
505	28746601
506	28954322
507	28926884
508	29279276
509	28995578
510	28487764
511	29054337
512	0
513	0
514	0
515	0
516	0
517	0
518	0
519	0
520	0
521	0
522	0
523	0
524	0
525	0
526	0
527	0
528	0
529	0
530	0
531	0
532	0
533	0
534	0
535	0
536	0
537	0
538	0
539	0
540	0
541	0
542	0
543	0
544	0
545	0
546	0
547	0
548	0
549	0
550	0
551	0
552	0
553	0
554	0
555	0
556	0
557	0
558	0
559	0
560	0
561	0
562	0
563	0
564	0
565	0
566	0
567	0
568	0
569	0
570	0
571	0
572	0
573	0
574	0
575	0
576	0
577	0
578	0
579	0
580	0
581	0
582	0
583	0
584	0
585	0
586	0
587	0
588	0
589	0
590	0
591	0
592	0
593	0
594	0
595	0
596	0
597	0
598	0
599	0
600	0
601	0
602	0
603	0
604	0
605	0
606	0
607	0
608	0
609	0
610	0
611	0
612	0
613	0
614	0
615	0
616	0
617	0
618	0
619	0
620	0
621	0
622	0
623	0
624	0
625	0
626	0
627	0
628	0
629	0
630	0
631	0
632	0
633	0
634	0
635	0
636	0
637	0
638	0
639	0
640	0
641	0
642	0
643	0
644	0
645	0
646	0
647	0
648	0
649	0
650	0
651	0
652	0
653	0
654	0
655	0
656	0
657	0
658	0
659	0
660	0
661	0
662	0
663	0
664	0
665	0
666	0
667	0
668	0
669	0
670	0
671	0
672	0
673	0
674	0
675	0
676	0
677	0
678	0
679	0
680	0
681	0
682	0
683	0
684	0
685	0
686	0
687	0
688	0
689	0
690	0
691	0
692	0
693	0
694	0
695	0
696	0
697	0
698	0
699	0
700	0
701	0
702	0
703	0
704	0
705	0
706	0
707	0
708	0
709	0
710	0
711	0
712	0
713	0
714	0
715	0
716	0
717	0
718	0
719	0
720	0
721	0
722	0
723	0
724	0
725	0
726	0
727	0
728	0
729	0
730	0
731	0
732	0
733	0
734	0
735	0
736	0
737	0
738	0
739	0
740	0
741	0
742	0
743	0
744	0
745	0
746	0
747	0
748	0
749	0
750	0
751	0
752	0
753	0
754	0
755	0
756	0
757	0
758	0
759	0
760	0
761	0
762	0
763	0
764	0
765	0
766	0
767	0
768	0
769	0
770	0
771	0
772	0
773	0
774	0
775	0
776	0
777	0
778	0
779	0
780	0
781	0
782	0
783	0
784	0
785	0
786	0
787	0
788	0
789	0
790	0
791	0
792	0
793	0
794	0
795	0
796	0
797	0
798	0
799	0
800	0
801	0
802	0
803	0
804	0
805	0
806	0
807	0
808	0
809	0
810	0
811	0
812	0
813	0
814	0
815	0
816	0
817	0
818	0
819	0
820	0
821	0
822	0
823	0
824	0
825	0
826	0
827	0
828	0
829	0
830	0
831	0
832	0
833	0
834	0
835	0
836	0
837	0
838	0
839	0
840	0
841	0
842	0
843	0
844	0
845	0
846	0
847	0
848	0
849	0
850	0
851	0
852	0
853	0
854	0
855	0
856	0
857	0
858	0
859	0
860	0
861	0
862	0
863	0
864	0
865	0
866	0
867	0
868	0
869	0
870	0
871	0
872	0
873	0
874	0
875	0
876	0
877	0
878	0
879	0
880	0
881	0
882	0
883	0
884	0
885	0
886	0
887	0
888	0
889	0
890	0
891	0
892	0
893	0
894	0
895	0
896	0
897	0
898	0
899	0
900	0
901	0
902	0
903	0
904	0
905	0
906	0
907	0
908	0
909	0
910	0
911	0
912	0
913	0
914	0
915	0
916	0
917	0
918	0
919	0
920	0
921	0
922	0
923	0
924	0
925	0
926	0
927	0
928	0
929	0
930	0
931	0
932	0
933	0
934	0
935	0
936	0
937	0
938	0
939	0
940	0
941	0
942	0
943	0
944	0
945	0
946	0
947	0
948	0
949	0
950	0
951	0
952	0
953	0
954	0
955	0
956	0
957	0
958	0
959	0
960	0
961	0
962	0
963	0
964	0
965	0
966	0
967	0
968	0
969	0
970	0
971	0
972	0
973	0
974	0
975	0
976	0
977	0
978	0
979	0
980	0
981	0
982	0
983	0
984	0
985	0
986	0
987	0
988	0
989	0
990	0
991	0
992	0
993	0
994	0
995	0
996	0
997	0
998	0
999	0
1000	0
1001	0
1002	0
1003	0
1004	0
1005	0
1006	0
1007	0
1008	0
1009	0
1010	0
1011	0
1012	0
1013	0
1014	0
1015	0
1016	0
1017	0
1018	0
1019	0
1020	0
1021	0
1022	0
1023	0
