3.126468263450697E-12
1.2287032730019184E-12
2.907752605077342E-13
1.7374341525263966E-11
2.689732435726694E-12
1.5323380687668445E-13
4.25182158316343E-14
1.6789428844700627E-13
1.6233817753810151E-12
8.935248067020418E-14
7.431684940502917E-15
9.927245226295451E-15
4.918841826943605E-18
3.7443974440851806E-14
2.919023376732511E-12
2.1959806369829013E-14
1.4383955903635426E-14
3.1360800833674155E-14
3.572221928441827E-15
2.9997251424697216E-15
3.4661836432520735E-13
6.203475604305072E-16
6.01641582503657E-17
4.520002717465521E-11
3.057952197633062E-12
1.5040924233571596E-13
1.9785840115630104E-13
3.838835968525086E-15
1.821490502476709E-13
1.0138462552431862E-10
3.684055509208372E-14
1.6590102725240146E-14
6.415147122186246E-12
1.9652759343053248E-10
2.5301315449087068E-11
3.5928104610549343E-13
6.245209685426993E-17
7.161487555226826E-16
1.3576325624845944E-13
2.72654318695169E-13
1.5362961170585088E-13
1.5783240959837798E-14
4.83401457618821E-14
4.668506244020136E-12
2.0764061596400063E-12
5.651928196031059E-14
3.025409464294307E-14
2.8263228869501306E-14
4.298981558078846E-14
3.3154759912623006E-14
3.5551295828431583E-16
2.497635671152861E-14
7.899880190635943E-14
1.2666894502237145E-14
4.002844037613071E-16
6.311004360273922E-16
4.795172881698453E-15
5.1778815398183965E-15
4.528921787959813E-14
4.747313957340613E-15
3.7443214010443515E-15
2.9342135635106075E-15
1.5482124377354266E-11
2.1063934401110583E-15
2.121840477925015E-15
1.6995627511825407E-13
2.872532887136845E-14
7.642532609445648E-14
5.143136918700596E-13
1.7089546632186502E-14
2.717260918063787E-13
2.9932395121843676E-10
1.2535359091056532E-11
3.6332482792255176E-12
4.7110180829164985E-12
1.573898880100584E-11
2.4576756173465982E-12
1.4256261506116987E-11
1.1689182699480228E-10
1.8894863500497225E-11
7.907034449444814E-11
6.0317175889132945E-12
4.972935541367843E-12
4.4097599215138955E-11
5.151348207099432E-15
6.425914399383172E-14
5.323223075918838E-13
7.717369631897993E-15
9.030572478085188E-14
1.8926538811311817E-13
3.177318545499638E-12
9.510398229699579E-13
9.096891637376913E-14
5.312848825702643E-15
4.5443233620200907E-13
8.035528351320611E-12
4.653596646540542E-13
